Employee_ID,Employee_Name,NRIC,DOB,DOJ,Department,Modules_Taught,staff_entities,department_entities,module_entities,relationships
NUSPF13278,Jamie Fernandez,XXXXX724A,1973-02-12T00:00:00Z,2006-04-26T00:00:00Z,BIZ Dean's Office,BMG5301,"[('Jamie Fernandez', 'Staff')]","[(""BIZ Dean's Office"", 'Department')]","[('BMG5301', 'Module')]","[{'from_type': 'Module', 'from_id': 'BMG5301', 'to_type': 'Department', 'to_id': ""BIZ Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'BMG5301', 'to_type': 'Staff', 'to_id': 'Jamie Fernandez', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Jamie Fernandez', 'to_type': 'Department', 'to_id': ""BIZ Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13279,Katrina Green,XXXXX668A,1982-10-26T00:00:00Z,2003-10-06T00:00:00Z,Electrical and Computer Engineering,CEG5002,"[('Katrina Green', 'Staff')]","[('Electrical and Computer Engineering', 'Department')]","[('CEG5002', 'Module')]","[{'from_type': 'Module', 'from_id': 'CEG5002', 'to_type': 'Department', 'to_id': 'Electrical and Computer Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'CEG5002', 'to_type': 'Staff', 'to_id': 'Katrina Green', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Katrina Green', 'to_type': 'Department', 'to_id': 'Electrical and Computer Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13280,Michael Brown,XXXXX465A,1986-10-12T00:00:00Z,2009-06-24T00:00:00Z,FASS DO/Office of Programmes,HS1401A,"[('Michael Brown', 'Staff')]","[('FASS DO/Office of Programmes', 'Department')]","[('HS1401A', 'Module')]","[{'from_type': 'Module', 'from_id': 'HS1401A', 'to_type': 'Department', 'to_id': 'FASS DO/Office of Programmes', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'HS1401A', 'to_type': 'Staff', 'to_id': 'Michael Brown', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Michael Brown', 'to_type': 'Department', 'to_id': 'FASS DO/Office of Programmes', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13281,Michelle Williams,XXXXX653A,1993-04-17T00:00:00Z,2010-11-01T00:00:00Z,YSTCM Dean's Office,MUA2189,"[('Michelle Williams', 'Staff')]","[(""YSTCM Dean's Office"", 'Department')]","[('MUA2189', 'Module')]","[{'from_type': 'Module', 'from_id': 'MUA2189', 'to_type': 'Department', 'to_id': ""YSTCM Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'MUA2189', 'to_type': 'Staff', 'to_id': 'Michelle Williams', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Michelle Williams', 'to_type': 'Department', 'to_id': ""YSTCM Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13282,Zachary Davis,XXXXX943A,1987-11-29T00:00:00Z,2009-12-17T00:00:00Z,History,AH3205,"[('Zachary Davis', 'Staff')]","[('History', 'Department')]","[('AH3205', 'Module')]","[{'from_type': 'Module', 'from_id': 'AH3205', 'to_type': 'Department', 'to_id': 'History', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'AH3205', 'to_type': 'Staff', 'to_id': 'Zachary Davis', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Zachary Davis', 'to_type': 'Department', 'to_id': 'History', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13283,Amanda Berg,XXXXX614A,1986-04-02T00:00:00Z,2010-10-22T00:00:00Z,Chemistry,CM4269,"[('Amanda Berg', 'Staff')]","[('Chemistry', 'Department')]","[('CM4269', 'Module')]","[{'from_type': 'Module', 'from_id': 'CM4269', 'to_type': 'Department', 'to_id': 'Chemistry', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'CM4269', 'to_type': 'Staff', 'to_id': 'Amanda Berg', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Amanda Berg', 'to_type': 'Department', 'to_id': 'Chemistry', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13284,Damon Wood,XXXXX597A,1981-10-11T00:00:00Z,2001-03-16T00:00:00Z,Centre for Future-ready Grads,CFG1002,"[('Damon Wood', 'Staff')]","[('Centre for Future-ready Grads', 'Department')]","[('CFG1002', 'Module')]","[{'from_type': 'Module', 'from_id': 'CFG1002', 'to_type': 'Department', 'to_id': 'Centre for Future-ready Grads', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'CFG1002', 'to_type': 'Staff', 'to_id': 'Damon Wood', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Damon Wood', 'to_type': 'Department', 'to_id': 'Centre for Future-ready Grads', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13285,Colleen Vaughn,XXXXX844A,1992-03-16T00:00:00Z,2005-06-19T00:00:00Z,Biochemistry,PHM5013,"[('Colleen Vaughn', 'Staff')]","[('Biochemistry', 'Department')]","[('PHM5013', 'Module')]","[{'from_type': 'Module', 'from_id': 'PHM5013', 'to_type': 'Department', 'to_id': 'Biochemistry', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'PHM5013', 'to_type': 'Staff', 'to_id': 'Colleen Vaughn', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Colleen Vaughn', 'to_type': 'Department', 'to_id': 'Biochemistry', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13286,Meredith Moore,XXXXX248A,1979-09-27T00:00:00Z,1999-12-12T00:00:00Z,Economics,EC6880,"[('Meredith Moore', 'Staff')]","[('Economics', 'Department')]","[('EC6880', 'Module')]","[{'from_type': 'Module', 'from_id': 'EC6880', 'to_type': 'Department', 'to_id': 'Economics', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'EC6880', 'to_type': 'Staff', 'to_id': 'Meredith Moore', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Meredith Moore', 'to_type': 'Department', 'to_id': 'Economics', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13287,David Carter,XXXXX678A,1982-10-27T00:00:00Z,2010-08-24T00:00:00Z,YSTCM Dean's Office,GEC1014,"[('David Carter', 'Staff')]","[(""YSTCM Dean's Office"", 'Department')]","[('GEC1014', 'Module')]","[{'from_type': 'Module', 'from_id': 'GEC1014', 'to_type': 'Department', 'to_id': ""YSTCM Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'GEC1014', 'to_type': 'Staff', 'to_id': 'David Carter', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'David Carter', 'to_type': 'Department', 'to_id': ""YSTCM Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13288,Michael Hardy,XXXXX611A,1976-04-22T00:00:00Z,2013-03-09T00:00:00Z,NUS Medicine Dean's Office,BIH5103,"[('Michael Hardy', 'Staff')]","[(""NUS Medicine Dean's Office"", 'Department')]","[('BIH5103', 'Module')]","[{'from_type': 'Module', 'from_id': 'BIH5103', 'to_type': 'Department', 'to_id': ""NUS Medicine Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'BIH5103', 'to_type': 'Staff', 'to_id': 'Michael Hardy', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Michael Hardy', 'to_type': 'Department', 'to_id': ""NUS Medicine Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13289,Stephanie Escobar,XXXXX773A,1983-07-30T00:00:00Z,2012-06-26T00:00:00Z,Industrial Systems Engineering and Management,IE5602,"[('Stephanie Escobar', 'Staff')]","[('Industrial Systems Engineering and Management', 'Department')]","[('IE5602', 'Module')]","[{'from_type': 'Module', 'from_id': 'IE5602', 'to_type': 'Department', 'to_id': 'Industrial Systems Engineering and Management', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'IE5602', 'to_type': 'Staff', 'to_id': 'Stephanie Escobar', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Stephanie Escobar', 'to_type': 'Department', 'to_id': 'Industrial Systems Engineering and Management', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13290,Lauren Sherman,XXXXX845A,1990-10-28T00:00:00Z,2007-03-14T00:00:00Z,Risk Management Institute,FE5209,"[('Lauren Sherman', 'Staff')]","[('Risk Management Institute', 'Department')]","[('FE5209', 'Module')]","[{'from_type': 'Module', 'from_id': 'FE5209', 'to_type': 'Department', 'to_id': 'Risk Management Institute', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'FE5209', 'to_type': 'Staff', 'to_id': 'Lauren Sherman', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Lauren Sherman', 'to_type': 'Department', 'to_id': 'Risk Management Institute', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13291,Michele Young,XXXXX486A,1987-12-25T00:00:00Z,2003-07-19T00:00:00Z,Philosophy,PH5423,"[('Michele Young', 'Staff')]","[('Philosophy', 'Department')]","[('PH5423', 'Module')]","[{'from_type': 'Module', 'from_id': 'PH5423', 'to_type': 'Department', 'to_id': 'Philosophy', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'PH5423', 'to_type': 'Staff', 'to_id': 'Michele Young', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Michele Young', 'to_type': 'Department', 'to_id': 'Philosophy', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13292,Sandra Park MD,XXXXX463A,1984-09-10T00:00:00Z,2010-05-08T00:00:00Z,Electrical and Computer Engineering,EE4115,"[('Sandra Park MD', 'Staff')]","[('Electrical and Computer Engineering', 'Department')]","[('EE4115', 'Module')]","[{'from_type': 'Module', 'from_id': 'EE4115', 'to_type': 'Department', 'to_id': 'Electrical and Computer Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'EE4115', 'to_type': 'Staff', 'to_id': 'Sandra Park MD', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Sandra Park MD', 'to_type': 'Department', 'to_id': 'Electrical and Computer Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13293,Mr. Alan Navarro,XXXXX630A,1975-10-07T00:00:00Z,2004-02-10T00:00:00Z,NUS College Dean's Office,NST2050,"[('Mr. Alan Navarro', 'Staff')]","[(""NUS College Dean's Office"", 'Department')]","[('NST2050', 'Module')]","[{'from_type': 'Module', 'from_id': 'NST2050', 'to_type': 'Department', 'to_id': ""NUS College Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'NST2050', 'to_type': 'Staff', 'to_id': 'Mr. Alan Navarro', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Mr. Alan Navarro', 'to_type': 'Department', 'to_id': ""NUS College Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13294,Kim Reynolds,XXXXX484A,1977-03-04T00:00:00Z,2010-02-21T00:00:00Z,Geography,GE4219,"[('Kim Reynolds', 'Staff')]","[('Geography', 'Department')]","[('GE4219', 'Module')]","[{'from_type': 'Module', 'from_id': 'GE4219', 'to_type': 'Department', 'to_id': 'Geography', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'GE4219', 'to_type': 'Staff', 'to_id': 'Kim Reynolds', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Kim Reynolds', 'to_type': 'Department', 'to_id': 'Geography', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13295,Justin Owens,XXXXX924A,1985-06-16T00:00:00Z,2011-04-06T00:00:00Z,Office of the Provost,DMX1302,"[('Justin Owens', 'Staff')]","[('Office of the Provost', 'Department')]","[('DMX1302', 'Module')]","[{'from_type': 'Module', 'from_id': 'DMX1302', 'to_type': 'Department', 'to_id': 'Office of the Provost', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'DMX1302', 'to_type': 'Staff', 'to_id': 'Justin Owens', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Justin Owens', 'to_type': 'Department', 'to_id': 'Office of the Provost', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13296,Catherine Bennett,XXXXX269A,1989-11-15T00:00:00Z,2014-04-26T00:00:00Z,Mathematics,QF5209,"[('Catherine Bennett', 'Staff')]","[('Mathematics', 'Department')]","[('QF5209', 'Module')]","[{'from_type': 'Module', 'from_id': 'QF5209', 'to_type': 'Department', 'to_id': 'Mathematics', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'QF5209', 'to_type': 'Staff', 'to_id': 'Catherine Bennett', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Catherine Bennett', 'to_type': 'Department', 'to_id': 'Mathematics', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13297,Janet Valencia,XXXXX939A,1991-06-05T00:00:00Z,2005-01-04T00:00:00Z,Psychology,PL4226,"[('Janet Valencia', 'Staff')]","[('Psychology', 'Department')]","[('PL4226', 'Module')]","[{'from_type': 'Module', 'from_id': 'PL4226', 'to_type': 'Department', 'to_id': 'Psychology', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'PL4226', 'to_type': 'Staff', 'to_id': 'Janet Valencia', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Janet Valencia', 'to_type': 'Department', 'to_id': 'Psychology', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13298,Jennifer Lowery,XXXXX345A,1977-04-20T00:00:00Z,2011-01-04T00:00:00Z,Management and Organisation,MNO3702,"[('Jennifer Lowery', 'Staff')]","[('Management and Organisation', 'Department')]","[('MNO3702', 'Module')]","[{'from_type': 'Module', 'from_id': 'MNO3702', 'to_type': 'Department', 'to_id': 'Management and Organisation', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'MNO3702', 'to_type': 'Staff', 'to_id': 'Jennifer Lowery', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Jennifer Lowery', 'to_type': 'Department', 'to_id': 'Management and Organisation', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13299,Kathy Hebert,XXXXX958A,1984-02-20T00:00:00Z,2006-02-02T00:00:00Z,Yale-NUS College,YSS4297,"[('Kathy Hebert', 'Staff')]","[('Yale-NUS College', 'Department')]","[('YSS4297', 'Module')]","[{'from_type': 'Module', 'from_id': 'YSS4297', 'to_type': 'Department', 'to_id': 'Yale-NUS College', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'YSS4297', 'to_type': 'Staff', 'to_id': 'Kathy Hebert', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Kathy Hebert', 'to_type': 'Department', 'to_id': 'Yale-NUS College', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13300,Catherine Yu,XXXXX845A,1983-09-04T00:00:00Z,2001-01-13T00:00:00Z,Industrial Design,DTK1234A,"[('Catherine Yu', 'Staff')]","[('Industrial Design', 'Department')]","[('DTK1234A', 'Module')]","[{'from_type': 'Module', 'from_id': 'DTK1234A', 'to_type': 'Department', 'to_id': 'Industrial Design', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'DTK1234A', 'to_type': 'Staff', 'to_id': 'Catherine Yu', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Catherine Yu', 'to_type': 'Department', 'to_id': 'Industrial Design', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13301,Jon Archer,XXXXX459A,1979-03-21T00:00:00Z,2013-08-26T00:00:00Z,FoL Dean's Office,LC5089,"[('Jon Archer', 'Staff')]","[(""FoL Dean's Office"", 'Department')]","[('LC5089', 'Module')]","[{'from_type': 'Module', 'from_id': 'LC5089', 'to_type': 'Department', 'to_id': ""FoL Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'LC5089', 'to_type': 'Staff', 'to_id': 'Jon Archer', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Jon Archer', 'to_type': 'Department', 'to_id': ""FoL Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13302,Sean Garcia,XXXXX468A,1980-06-28T00:00:00Z,2003-01-27T00:00:00Z,Real Estate,RE3803,"[('Sean Garcia', 'Staff')]","[('Real Estate', 'Department')]","[('RE3803', 'Module')]","[{'from_type': 'Module', 'from_id': 'RE3803', 'to_type': 'Department', 'to_id': 'Real Estate', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'RE3803', 'to_type': 'Staff', 'to_id': 'Sean Garcia', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Sean Garcia', 'to_type': 'Department', 'to_id': 'Real Estate', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13303,Alvin Anderson,XXXXX627A,1977-11-01T00:00:00Z,2012-03-25T00:00:00Z,History,AH2101,"[('Alvin Anderson', 'Staff')]","[('History', 'Department')]","[('AH2101', 'Module')]","[{'from_type': 'Module', 'from_id': 'AH2101', 'to_type': 'Department', 'to_id': 'History', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'AH2101', 'to_type': 'Staff', 'to_id': 'Alvin Anderson', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Alvin Anderson', 'to_type': 'Department', 'to_id': 'History', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13304,Taylor Williams,XXXXX166A,1989-02-22T00:00:00Z,2013-10-25T00:00:00Z,Alice Lee Center for Nursing Studies,NUR5712,"[('Taylor Williams', 'Staff')]","[('Alice Lee Center for Nursing Studies', 'Department')]","[('NUR5712', 'Module')]","[{'from_type': 'Module', 'from_id': 'NUR5712', 'to_type': 'Department', 'to_id': 'Alice Lee Center for Nursing Studies', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'NUR5712', 'to_type': 'Staff', 'to_id': 'Taylor Williams', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Taylor Williams', 'to_type': 'Department', 'to_id': 'Alice Lee Center for Nursing Studies', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13305,Cassandra Gross,XXXXX346A,1988-03-07T00:00:00Z,2003-10-18T00:00:00Z,Southeast Asian Studies,SEA5214,"[('Cassandra Gross', 'Staff')]","[('Southeast Asian Studies', 'Department')]","[('SEA5214', 'Module')]","[{'from_type': 'Module', 'from_id': 'SEA5214', 'to_type': 'Department', 'to_id': 'Southeast Asian Studies', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'SEA5214', 'to_type': 'Staff', 'to_id': 'Cassandra Gross', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Cassandra Gross', 'to_type': 'Department', 'to_id': 'Southeast Asian Studies', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13306,Robert Davenport,XXXXX478A,1983-09-10T00:00:00Z,2002-04-30T00:00:00Z,Mathematics,DSE4101,"[('Robert Davenport', 'Staff')]","[('Mathematics', 'Department')]","[('DSE4101', 'Module')]","[{'from_type': 'Module', 'from_id': 'DSE4101', 'to_type': 'Department', 'to_id': 'Mathematics', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'DSE4101', 'to_type': 'Staff', 'to_id': 'Robert Davenport', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Robert Davenport', 'to_type': 'Department', 'to_id': 'Mathematics', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13307,Mr. Justin Buckley,XXXXX390A,1983-12-01T00:00:00Z,2004-01-03T00:00:00Z,Chemical and Biomolecular Engineering,SH5402,"[('Mr. Justin Buckley', 'Staff')]","[('Chemical and Biomolecular Engineering', 'Department')]","[('SH5402', 'Module')]","[{'from_type': 'Module', 'from_id': 'SH5402', 'to_type': 'Department', 'to_id': 'Chemical and Biomolecular Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'SH5402', 'to_type': 'Staff', 'to_id': 'Mr. Justin Buckley', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Mr. Justin Buckley', 'to_type': 'Department', 'to_id': 'Chemical and Biomolecular Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13308,Emily Lee,XXXXX318A,1988-02-18T00:00:00Z,2003-11-01T00:00:00Z,Chemical and Biomolecular Engineering,CN4227R,"[('Emily Lee', 'Staff')]","[('Chemical and Biomolecular Engineering', 'Department')]","[('CN4227R', 'Module')]","[{'from_type': 'Module', 'from_id': 'CN4227R', 'to_type': 'Department', 'to_id': 'Chemical and Biomolecular Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'CN4227R', 'to_type': 'Staff', 'to_id': 'Emily Lee', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Emily Lee', 'to_type': 'Department', 'to_id': 'Chemical and Biomolecular Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13309,Grace Hayden,XXXXX989A,1978-07-17T00:00:00Z,2000-05-11T00:00:00Z,Sociology and Anthropology,SC5101,"[('Grace Hayden', 'Staff')]","[('Sociology and Anthropology', 'Department')]","[('SC5101', 'Module')]","[{'from_type': 'Module', 'from_id': 'SC5101', 'to_type': 'Department', 'to_id': 'Sociology and Anthropology', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'SC5101', 'to_type': 'Staff', 'to_id': 'Grace Hayden', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Grace Hayden', 'to_type': 'Department', 'to_id': 'Sociology and Anthropology', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13310,Holly Davis,XXXXX630A,1972-02-25T00:00:00Z,2013-06-05T00:00:00Z,SSH School of Public Health Dean's Office,SPH3501,"[('Holly Davis', 'Staff')]","[(""SSH School of Public Health Dean's Office"", 'Department')]","[('SPH3501', 'Module')]","[{'from_type': 'Module', 'from_id': 'SPH3501', 'to_type': 'Department', 'to_id': ""SSH School of Public Health Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'SPH3501', 'to_type': 'Staff', 'to_id': 'Holly Davis', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Holly Davis', 'to_type': 'Department', 'to_id': ""SSH School of Public Health Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13311,Randy Coleman,XXXXX440A,1971-07-21T00:00:00Z,2002-05-20T00:00:00Z,SCALE Dean's Office,TIE4220,"[('Randy Coleman', 'Staff')]","[(""SCALE Dean's Office"", 'Department')]","[('TIE4220', 'Module')]","[{'from_type': 'Module', 'from_id': 'TIE4220', 'to_type': 'Department', 'to_id': ""SCALE Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'TIE4220', 'to_type': 'Staff', 'to_id': 'Randy Coleman', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Randy Coleman', 'to_type': 'Department', 'to_id': ""SCALE Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13312,Zachary Gibson,XXXXX224A,1991-09-23T00:00:00Z,2000-04-25T00:00:00Z,Computer Science,CS4239,"[('Zachary Gibson', 'Staff')]","[('Computer Science', 'Department')]","[('CS4239', 'Module')]","[{'from_type': 'Module', 'from_id': 'CS4239', 'to_type': 'Department', 'to_id': 'Computer Science', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'CS4239', 'to_type': 'Staff', 'to_id': 'Zachary Gibson', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Zachary Gibson', 'to_type': 'Department', 'to_id': 'Computer Science', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13313,Christopher Reeves,XXXXX199A,1994-01-17T00:00:00Z,2010-03-06T00:00:00Z,Mechanical Engineering,ME6602,"[('Christopher Reeves', 'Staff')]","[('Mechanical Engineering', 'Department')]","[('ME6602', 'Module')]","[{'from_type': 'Module', 'from_id': 'ME6602', 'to_type': 'Department', 'to_id': 'Mechanical Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'ME6602', 'to_type': 'Staff', 'to_id': 'Christopher Reeves', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Christopher Reeves', 'to_type': 'Department', 'to_id': 'Mechanical Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13314,Jennifer Hernandez,XXXXX404A,1984-11-18T00:00:00Z,2000-09-08T00:00:00Z,Computer Science,CS2100,"[('Jennifer Hernandez', 'Staff')]","[('Computer Science', 'Department')]","[('CS2100', 'Module')]","[{'from_type': 'Module', 'from_id': 'CS2100', 'to_type': 'Department', 'to_id': 'Computer Science', 'type': 'BELONGS_TO'}, {'from_type': 'Module', 'from_id': 'CS2100', 'to_type': 'Staff', 'to_id': 'Jennifer Hernandez', 'type': 'TAUGHT_BY'}, {'from_type': 'Staff', 'from_id': 'Jennifer Hernandez', 'to_type': 'Department', 'to_id': 'Computer Science', 'type': 'EMPLOYED_UNDER'}]"
