Employee ID,Employee Name,NRIC,DOB,DOJ,Department,Modules Taught,staff_entities,department_entities,module_entities,relationships
NUSPF13274,Cindy Clark,XXXXX282A,1977-11-21T00:00:00Z,2014-05-22T00:00:00Z,LKYSPP Dean's Office,PP5234,"[('Cindy Clark', 'STAFF')]","[(""LKYSPP Dean's Office"", 'DEPARTMENT')]","[('PP5234', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'PP5234', 'to_type': 'DEPARTMENT', 'to_id': ""LKYSPP Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'PP5234', 'to_type': 'STAFF', 'to_id': 'Cindy Clark', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Cindy Clark', 'to_type': 'DEPARTMENT', 'to_id': ""LKYSPP Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13275,Veronica Baker,XXXXX617A,1985-03-24T00:00:00Z,2007-09-23T00:00:00Z,Yale-NUS College,YIR3313G,"[('Veronica Baker', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YIR3313G', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'YIR3313G', 'to_type': 'DEPARTMENT', 'to_id': 'Yale-NUS College', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'YIR3313G', 'to_type': 'STAFF', 'to_id': 'Veronica Baker', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Veronica Baker', 'to_type': 'DEPARTMENT', 'to_id': 'Yale-NUS College', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13276,Lindsay Jackson,XXXXX209A,1978-09-21T00:00:00Z,2000-02-27T00:00:00Z,YSTCM Dean's Office,MUA3243,"[('Lindsay Jackson', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA3243', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'MUA3243', 'to_type': 'DEPARTMENT', 'to_id': ""YSTCM Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'MUA3243', 'to_type': 'STAFF', 'to_id': 'Lindsay Jackson', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Lindsay Jackson', 'to_type': 'DEPARTMENT', 'to_id': ""YSTCM Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13277,Kimberly Beard,XXXXX682A,1980-11-29T00:00:00Z,2009-12-21T00:00:00Z,BIZ Dean's Office,BMK5100,"[('Kimberly Beard', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMK5100', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'BMK5100', 'to_type': 'DEPARTMENT', 'to_id': ""BIZ Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'BMK5100', 'to_type': 'STAFF', 'to_id': 'Kimberly Beard', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Kimberly Beard', 'to_type': 'DEPARTMENT', 'to_id': ""BIZ Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13278,Jamie Fernandez,XXXXX724A,1973-02-12T00:00:00Z,2006-04-26T00:00:00Z,BIZ Dean's Office,BMG5301,"[('Jamie Fernandez', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMG5301', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'BMG5301', 'to_type': 'DEPARTMENT', 'to_id': ""BIZ Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'BMG5301', 'to_type': 'STAFF', 'to_id': 'Jamie Fernandez', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Jamie Fernandez', 'to_type': 'DEPARTMENT', 'to_id': ""BIZ Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13279,Katrina Green,XXXXX668A,1982-10-26T00:00:00Z,2003-10-06T00:00:00Z,Electrical and Computer Engineering,CEG5002,"[('Katrina Green', 'STAFF')]","[('Electrical and Computer Engineering', 'DEPARTMENT')]","[('CEG5002', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'CEG5002', 'to_type': 'DEPARTMENT', 'to_id': 'Electrical and Computer Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'CEG5002', 'to_type': 'STAFF', 'to_id': 'Katrina Green', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Katrina Green', 'to_type': 'DEPARTMENT', 'to_id': 'Electrical and Computer Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13280,Michael Brown,XXXXX465A,1986-10-12T00:00:00Z,2009-06-24T00:00:00Z,FASS DO/Office of Programmes,HS1401A,"[('Michael Brown', 'STAFF')]","[('FASS DO/Office of Programmes', 'DEPARTMENT')]","[('HS1401A', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'HS1401A', 'to_type': 'DEPARTMENT', 'to_id': 'FASS DO/Office of Programmes', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'HS1401A', 'to_type': 'STAFF', 'to_id': 'Michael Brown', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Michael Brown', 'to_type': 'DEPARTMENT', 'to_id': 'FASS DO/Office of Programmes', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13281,Michelle Williams,XXXXX653A,1993-04-17T00:00:00Z,2010-11-01T00:00:00Z,YSTCM Dean's Office,MUA2189,"[('Michelle Williams', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA2189', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'MUA2189', 'to_type': 'DEPARTMENT', 'to_id': ""YSTCM Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'MUA2189', 'to_type': 'STAFF', 'to_id': 'Michelle Williams', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Michelle Williams', 'to_type': 'DEPARTMENT', 'to_id': ""YSTCM Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13282,Zachary Davis,XXXXX943A,1987-11-29T00:00:00Z,2009-12-17T00:00:00Z,History,AH3205,"[('Zachary Davis', 'STAFF')]","[('History', 'DEPARTMENT')]","[('AH3205', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'AH3205', 'to_type': 'DEPARTMENT', 'to_id': 'History', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'AH3205', 'to_type': 'STAFF', 'to_id': 'Zachary Davis', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Zachary Davis', 'to_type': 'DEPARTMENT', 'to_id': 'History', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13283,Amanda Berg,XXXXX614A,1986-04-02T00:00:00Z,2010-10-22T00:00:00Z,Chemistry,CM4269,"[('Amanda Berg', 'STAFF')]","[('Chemistry', 'DEPARTMENT')]","[('CM4269', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'CM4269', 'to_type': 'DEPARTMENT', 'to_id': 'Chemistry', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'CM4269', 'to_type': 'STAFF', 'to_id': 'Amanda Berg', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Amanda Berg', 'to_type': 'DEPARTMENT', 'to_id': 'Chemistry', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13284,Damon Wood,XXXXX597A,1981-10-11T00:00:00Z,2001-03-16T00:00:00Z,Centre for Future-ready Grads,CFG1002,"[('Damon Wood', 'STAFF')]","[('Centre for Future-ready Grads', 'DEPARTMENT')]","[('CFG1002', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'CFG1002', 'to_type': 'DEPARTMENT', 'to_id': 'Centre for Future-ready Grads', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'CFG1002', 'to_type': 'STAFF', 'to_id': 'Damon Wood', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Damon Wood', 'to_type': 'DEPARTMENT', 'to_id': 'Centre for Future-ready Grads', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13285,Colleen Vaughn,XXXXX844A,1992-03-16T00:00:00Z,2005-06-19T00:00:00Z,Biochemistry,PHM5013,"[('Colleen Vaughn', 'STAFF')]","[('Biochemistry', 'DEPARTMENT')]","[('PHM5013', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'PHM5013', 'to_type': 'DEPARTMENT', 'to_id': 'Biochemistry', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'PHM5013', 'to_type': 'STAFF', 'to_id': 'Colleen Vaughn', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Colleen Vaughn', 'to_type': 'DEPARTMENT', 'to_id': 'Biochemistry', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13286,Meredith Moore,XXXXX248A,1979-09-27T00:00:00Z,1999-12-12T00:00:00Z,Economics,EC6880,"[('Meredith Moore', 'STAFF')]","[('Economics', 'DEPARTMENT')]","[('EC6880', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'EC6880', 'to_type': 'DEPARTMENT', 'to_id': 'Economics', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'EC6880', 'to_type': 'STAFF', 'to_id': 'Meredith Moore', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Meredith Moore', 'to_type': 'DEPARTMENT', 'to_id': 'Economics', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13287,David Carter,XXXXX678A,1982-10-27T00:00:00Z,2010-08-24T00:00:00Z,YSTCM Dean's Office,GEC1014,"[('David Carter', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('GEC1014', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'GEC1014', 'to_type': 'DEPARTMENT', 'to_id': ""YSTCM Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'GEC1014', 'to_type': 'STAFF', 'to_id': 'David Carter', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'David Carter', 'to_type': 'DEPARTMENT', 'to_id': ""YSTCM Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13288,Michael Hardy,XXXXX611A,1976-04-22T00:00:00Z,2013-03-09T00:00:00Z,NUS Medicine Dean's Office,BIH5103,"[('Michael Hardy', 'STAFF')]","[(""NUS Medicine Dean's Office"", 'DEPARTMENT')]","[('BIH5103', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'BIH5103', 'to_type': 'DEPARTMENT', 'to_id': ""NUS Medicine Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'BIH5103', 'to_type': 'STAFF', 'to_id': 'Michael Hardy', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Michael Hardy', 'to_type': 'DEPARTMENT', 'to_id': ""NUS Medicine Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13289,Stephanie Escobar,XXXXX773A,1983-07-30T00:00:00Z,2012-06-26T00:00:00Z,Industrial Systems Engineering and Management,IE5602,"[('Stephanie Escobar', 'STAFF')]","[('Industrial Systems Engineering and Management', 'DEPARTMENT')]","[('IE5602', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'IE5602', 'to_type': 'DEPARTMENT', 'to_id': 'Industrial Systems Engineering and Management', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'IE5602', 'to_type': 'STAFF', 'to_id': 'Stephanie Escobar', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Stephanie Escobar', 'to_type': 'DEPARTMENT', 'to_id': 'Industrial Systems Engineering and Management', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13290,Lauren Sherman,XXXXX845A,1990-10-28T00:00:00Z,2007-03-14T00:00:00Z,Risk Management Institute,FE5209,"[('Lauren Sherman', 'STAFF')]","[('Risk Management Institute', 'DEPARTMENT')]","[('FE5209', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'FE5209', 'to_type': 'DEPARTMENT', 'to_id': 'Risk Management Institute', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'FE5209', 'to_type': 'STAFF', 'to_id': 'Lauren Sherman', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Lauren Sherman', 'to_type': 'DEPARTMENT', 'to_id': 'Risk Management Institute', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13291,Michele Young,XXXXX486A,1987-12-25T00:00:00Z,2003-07-19T00:00:00Z,Philosophy,PH5423,"[('Michele Young', 'STAFF')]","[('Philosophy', 'DEPARTMENT')]","[('PH5423', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'PH5423', 'to_type': 'DEPARTMENT', 'to_id': 'Philosophy', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'PH5423', 'to_type': 'STAFF', 'to_id': 'Michele Young', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Michele Young', 'to_type': 'DEPARTMENT', 'to_id': 'Philosophy', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13292,Sandra Park MD,XXXXX463A,1984-09-10T00:00:00Z,2010-05-08T00:00:00Z,Electrical and Computer Engineering,EE4115,"[('Sandra Park MD', 'STAFF')]","[('Electrical and Computer Engineering', 'DEPARTMENT')]","[('EE4115', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'EE4115', 'to_type': 'DEPARTMENT', 'to_id': 'Electrical and Computer Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'EE4115', 'to_type': 'STAFF', 'to_id': 'Sandra Park MD', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Sandra Park MD', 'to_type': 'DEPARTMENT', 'to_id': 'Electrical and Computer Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13293,Mr. Alan Navarro,XXXXX630A,1975-10-07T00:00:00Z,2004-02-10T00:00:00Z,NUS College Dean's Office,NST2050,"[('Mr. Alan Navarro', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NST2050', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'NST2050', 'to_type': 'DEPARTMENT', 'to_id': ""NUS College Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'NST2050', 'to_type': 'STAFF', 'to_id': 'Mr. Alan Navarro', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Mr. Alan Navarro', 'to_type': 'DEPARTMENT', 'to_id': ""NUS College Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13294,Kim Reynolds,XXXXX484A,1977-03-04T00:00:00Z,2010-02-21T00:00:00Z,Geography,GE4219,"[('Kim Reynolds', 'STAFF')]","[('Geography', 'DEPARTMENT')]","[('GE4219', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'GE4219', 'to_type': 'DEPARTMENT', 'to_id': 'Geography', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'GE4219', 'to_type': 'STAFF', 'to_id': 'Kim Reynolds', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Kim Reynolds', 'to_type': 'DEPARTMENT', 'to_id': 'Geography', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13295,Justin Owens,XXXXX924A,1985-06-16T00:00:00Z,2011-04-06T00:00:00Z,Office of the Provost,DMX1302,"[('Justin Owens', 'STAFF')]","[('Office of the Provost', 'DEPARTMENT')]","[('DMX1302', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'DMX1302', 'to_type': 'DEPARTMENT', 'to_id': 'Office of the Provost', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'DMX1302', 'to_type': 'STAFF', 'to_id': 'Justin Owens', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Justin Owens', 'to_type': 'DEPARTMENT', 'to_id': 'Office of the Provost', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13296,Catherine Bennett,XXXXX269A,1989-11-15T00:00:00Z,2014-04-26T00:00:00Z,Mathematics,QF5209,"[('Catherine Bennett', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('QF5209', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'QF5209', 'to_type': 'DEPARTMENT', 'to_id': 'Mathematics', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'QF5209', 'to_type': 'STAFF', 'to_id': 'Catherine Bennett', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Catherine Bennett', 'to_type': 'DEPARTMENT', 'to_id': 'Mathematics', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13297,Janet Valencia,XXXXX939A,1991-06-05T00:00:00Z,2005-01-04T00:00:00Z,Psychology,PL4226,"[('Janet Valencia', 'STAFF')]","[('Psychology', 'DEPARTMENT')]","[('PL4226', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'PL4226', 'to_type': 'DEPARTMENT', 'to_id': 'Psychology', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'PL4226', 'to_type': 'STAFF', 'to_id': 'Janet Valencia', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Janet Valencia', 'to_type': 'DEPARTMENT', 'to_id': 'Psychology', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13298,Jennifer Lowery,XXXXX345A,1977-04-20T00:00:00Z,2011-01-04T00:00:00Z,Management and Organisation,MNO3702,"[('Jennifer Lowery', 'STAFF')]","[('Management and Organisation', 'DEPARTMENT')]","[('MNO3702', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'MNO3702', 'to_type': 'DEPARTMENT', 'to_id': 'Management and Organisation', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'MNO3702', 'to_type': 'STAFF', 'to_id': 'Jennifer Lowery', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Jennifer Lowery', 'to_type': 'DEPARTMENT', 'to_id': 'Management and Organisation', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13299,Kathy Hebert,XXXXX958A,1984-02-20T00:00:00Z,2006-02-02T00:00:00Z,Yale-NUS College,YSS4297,"[('Kathy Hebert', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YSS4297', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'YSS4297', 'to_type': 'DEPARTMENT', 'to_id': 'Yale-NUS College', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'YSS4297', 'to_type': 'STAFF', 'to_id': 'Kathy Hebert', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Kathy Hebert', 'to_type': 'DEPARTMENT', 'to_id': 'Yale-NUS College', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13300,Catherine Yu,XXXXX845A,1983-09-04T00:00:00Z,2001-01-13T00:00:00Z,Industrial Design,DTK1234A,"[('Catherine Yu', 'STAFF')]","[('Industrial Design', 'DEPARTMENT')]","[('DTK1234A', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'DTK1234A', 'to_type': 'DEPARTMENT', 'to_id': 'Industrial Design', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'DTK1234A', 'to_type': 'STAFF', 'to_id': 'Catherine Yu', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Catherine Yu', 'to_type': 'DEPARTMENT', 'to_id': 'Industrial Design', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13301,Jon Archer,XXXXX459A,1979-03-21T00:00:00Z,2013-08-26T00:00:00Z,FoL Dean's Office,LC5089,"[('Jon Archer', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LC5089', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'LC5089', 'to_type': 'DEPARTMENT', 'to_id': ""FoL Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'LC5089', 'to_type': 'STAFF', 'to_id': 'Jon Archer', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Jon Archer', 'to_type': 'DEPARTMENT', 'to_id': ""FoL Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
NUSPF13302,Sean Garcia,XXXXX468A,1980-06-28T00:00:00Z,2003-01-27T00:00:00Z,Real Estate,RE3803,"[('Sean Garcia', 'STAFF')]","[('Real Estate', 'DEPARTMENT')]","[('RE3803', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'RE3803', 'to_type': 'DEPARTMENT', 'to_id': 'Real Estate', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'RE3803', 'to_type': 'STAFF', 'to_id': 'Sean Garcia', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Sean Garcia', 'to_type': 'DEPARTMENT', 'to_id': 'Real Estate', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13303,Alvin Anderson,XXXXX627A,1977-11-01T00:00:00Z,2012-03-25T00:00:00Z,History,AH2101,"[('Alvin Anderson', 'STAFF')]","[('History', 'DEPARTMENT')]","[('AH2101', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'AH2101', 'to_type': 'DEPARTMENT', 'to_id': 'History', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'AH2101', 'to_type': 'STAFF', 'to_id': 'Alvin Anderson', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Alvin Anderson', 'to_type': 'DEPARTMENT', 'to_id': 'History', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13304,Taylor Williams,XXXXX166A,1989-02-22T00:00:00Z,2013-10-25T00:00:00Z,Alice Lee Center for Nursing Studies,NUR5712,"[('Taylor Williams', 'STAFF')]","[('Alice Lee Center for Nursing Studies', 'DEPARTMENT')]","[('NUR5712', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'NUR5712', 'to_type': 'DEPARTMENT', 'to_id': 'Alice Lee Center for Nursing Studies', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'NUR5712', 'to_type': 'STAFF', 'to_id': 'Taylor Williams', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Taylor Williams', 'to_type': 'DEPARTMENT', 'to_id': 'Alice Lee Center for Nursing Studies', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13305,Cassandra Gross,XXXXX346A,1988-03-07T00:00:00Z,2003-10-18T00:00:00Z,Southeast Asian Studies,SEA5214,"[('Cassandra Gross', 'STAFF')]","[('Southeast Asian Studies', 'DEPARTMENT')]","[('SEA5214', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'SEA5214', 'to_type': 'DEPARTMENT', 'to_id': 'Southeast Asian Studies', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'SEA5214', 'to_type': 'STAFF', 'to_id': 'Cassandra Gross', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Cassandra Gross', 'to_type': 'DEPARTMENT', 'to_id': 'Southeast Asian Studies', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13306,Robert Davenport,XXXXX478A,1983-09-10T00:00:00Z,2002-04-30T00:00:00Z,Mathematics,DSE4101,"[('Robert Davenport', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('DSE4101', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'DSE4101', 'to_type': 'DEPARTMENT', 'to_id': 'Mathematics', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'DSE4101', 'to_type': 'STAFF', 'to_id': 'Robert Davenport', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Robert Davenport', 'to_type': 'DEPARTMENT', 'to_id': 'Mathematics', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13307,Mr. Justin Buckley,XXXXX390A,1983-12-01T00:00:00Z,2004-01-03T00:00:00Z,Chemical and Biomolecular Engineering,SH5402,"[('Mr. Justin Buckley', 'STAFF')]","[('Chemical and Biomolecular Engineering', 'DEPARTMENT')]","[('SH5402', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'SH5402', 'to_type': 'DEPARTMENT', 'to_id': 'Chemical and Biomolecular Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'SH5402', 'to_type': 'STAFF', 'to_id': 'Mr. Justin Buckley', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Mr. Justin Buckley', 'to_type': 'DEPARTMENT', 'to_id': 'Chemical and Biomolecular Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13308,Emily Lee,XXXXX318A,1988-02-18T00:00:00Z,2003-11-01T00:00:00Z,Chemical and Biomolecular Engineering,CN4227R,"[('Emily Lee', 'STAFF')]","[('Chemical and Biomolecular Engineering', 'DEPARTMENT')]","[('CN4227R', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'CN4227R', 'to_type': 'DEPARTMENT', 'to_id': 'Chemical and Biomolecular Engineering', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'CN4227R', 'to_type': 'STAFF', 'to_id': 'Emily Lee', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Emily Lee', 'to_type': 'DEPARTMENT', 'to_id': 'Chemical and Biomolecular Engineering', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13309,Grace Hayden,XXXXX989A,1978-07-17T00:00:00Z,2000-05-11T00:00:00Z,Sociology and Anthropology,SC5101,"[('Grace Hayden', 'STAFF')]","[('Sociology and Anthropology', 'DEPARTMENT')]","[('SC5101', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'SC5101', 'to_type': 'DEPARTMENT', 'to_id': 'Sociology and Anthropology', 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'SC5101', 'to_type': 'STAFF', 'to_id': 'Grace Hayden', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Grace Hayden', 'to_type': 'DEPARTMENT', 'to_id': 'Sociology and Anthropology', 'type': 'EMPLOYED_UNDER'}]"
NUSPF13310,Holly Davis,XXXXX630A,1972-02-25T00:00:00Z,2013-06-05T00:00:00Z,SSH School of Public Health Dean's Office,SPH3501,"[('Holly Davis', 'STAFF')]","[(""SSH School of Public Health Dean's Office"", 'DEPARTMENT')]","[('SPH3501', 'MODULE')]","[{'from_type': 'MODULE', 'from_id': 'SPH3501', 'to_type': 'DEPARTMENT', 'to_id': ""SSH School of Public Health Dean's Office"", 'type': 'BELONGS_TO'}, {'from_type': 'MODULE', 'from_id': 'SPH3501', 'to_type': 'STAFF', 'to_id': 'Holly Davis', 'type': 'TAUGHT_BY'}, {'from_type': 'STAFF', 'from_id': 'Holly Davis', 'to_type': 'DEPARTMENT', 'to_id': ""SSH School of Public Health Dean's Office"", 'type': 'EMPLOYED_UNDER'}]"
