Employee_ID,Employee_Name,NRIC,DOB,DOJ,Department_ID,Modules_Taught,Staff_entities,Department_entities,Module_entities,Relationships
NUSPF13203,Derek Henry,XXXXX942A,1979-01-29T00:00:00Z,2003-04-08T00:00:00Z,Biological Sciences,LSM4261,"[('Derek Henry', 'STAFF')]","[('Biological Sciences', 'DEPARTMENT')]","[('LSM4261', 'MODULE')]",
NUSPF13204,Sandra Boyd,XXXXX985A,1990-08-27T00:00:00Z,1999-09-28T00:00:00Z,English,EL4255,"[('Sandra Boyd', 'STAFF')]","[('English', 'DEPARTMENT')]","[('EL4255', 'MODULE')]",
NUSPF13205,Kevin Hammond,XXXXX915A,1969-10-24T00:00:00Z,2003-01-10T00:00:00Z,Alice Lee Center for Nursing Studies,NUR3506,"[('Kevin Hammond', 'STAFF')]","[('Alice Lee Center for Nursing Studies', 'DEPARTMENT')]","[('NUR3506', 'MODULE')]",
NUSPF13206,Briana Casey,XXXXX632A,1970-07-30T00:00:00Z,2013-02-18T00:00:00Z,Analytics and Operations,BME5202,"[('Briana Casey', 'STAFF')]","[('Analytics and Operations', 'DEPARTMENT')]","[('BME5202', 'MODULE')]",
NUSPF13207,Bryan Baldwin,XXXXX214A,1969-11-28T00:00:00Z,2011-05-04T00:00:00Z,Yale-NUS College,YSC2229,"[('Bryan Baldwin', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YSC2229', 'MODULE')]",
NUSPF13208,James Mcgee,XXXXX836A,1983-12-07T00:00:00Z,2003-07-14T00:00:00Z,Computer Science,CS5272,"[('James Mcgee', 'STAFF')]","[('Computer Science', 'DEPARTMENT')]","[('CS5272', 'MODULE')]",
NUSPF13209,Alejandro Daugherty,XXXXX836A,1985-06-14T00:00:00Z,2012-12-25T00:00:00Z,Civil and Environmental Engineering,CE3132,"[('Alejandro Daugherty', 'STAFF')]","[('Civil and Environmental Engineering', 'DEPARTMENT')]","[('CE3132', 'MODULE')]",
NUSPF13210,Pamela Gonzalez,XXXXX352A,1972-01-09T00:00:00Z,2003-08-12T00:00:00Z,Architecture,AR5770,"[('Pamela Gonzalez', 'STAFF')]","[('Architecture', 'DEPARTMENT')]","[('AR5770', 'MODULE')]",
NUSPF13211,Brittany Woods,XXXXX892A,1980-02-17T00:00:00Z,2002-08-20T00:00:00Z,Physics,PC3289N,"[('Brittany Woods', 'STAFF')]","[('Physics', 'DEPARTMENT')]","[('PC3289N', 'MODULE')]",
NUSPF13212,Gregory Chavez,XXXXX980A,1970-10-23T00:00:00Z,2012-03-24T00:00:00Z,FoL Dean's Office,LL4094CV,"[('Gregory Chavez', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LL4094CV', 'MODULE')]",
NUSPF13213,Connor Garcia,XXXXX802A,1977-01-14T00:00:00Z,2002-05-16T00:00:00Z,Japanese Studies,GEH1015,"[('Connor Garcia', 'STAFF')]","[('Japanese Studies', 'DEPARTMENT')]","[('GEH1015', 'MODULE')]",
NUSPF13214,Carrie Cantrell,XXXXX155A,1977-10-02T00:00:00Z,2003-09-06T00:00:00Z,Communications and New Media,NM3241,"[('Carrie Cantrell', 'STAFF')]","[('Communications and New Media', 'DEPARTMENT')]","[('NM3241', 'MODULE')]",
NUSPF13215,Jeremy Gomez,XXXXX350A,1983-06-05T00:00:00Z,2014-03-05T00:00:00Z,Centre for Language Studies,LAV1201,"[('Jeremy Gomez', 'STAFF')]","[('Centre for Language Studies', 'DEPARTMENT')]","[('LAV1201', 'MODULE')]",
NUSPF13216,Janet Crawford,XXXXX267A,1970-11-29T00:00:00Z,2011-06-06T00:00:00Z,Mechanical Engineering,ME5513,"[('Janet Crawford', 'STAFF')]","[('Mechanical Engineering', 'DEPARTMENT')]","[('ME5513', 'MODULE')]",
NUSPF13217,Sandra Green,XXXXX444A,1979-06-25T00:00:00Z,2006-04-27T00:00:00Z,Chinese Studies,CH5211,"[('Sandra Green', 'STAFF')]","[('Chinese Studies', 'DEPARTMENT')]","[('CH5211', 'MODULE')]",
NUSPF13218,Judith Burnett,XXXXX171A,1992-08-12T00:00:00Z,2002-11-22T00:00:00Z,PharmacyandPharmaceuticalScience,PHS3289,"[('Judith Burnett', 'STAFF')]","[('PharmacyandPharmaceuticalScience', 'DEPARTMENT')]","[('PHS3289', 'MODULE')]",
NUSPF13219,Richard Garner,XXXXX516A,1985-07-21T00:00:00Z,2004-12-30T00:00:00Z,NUS College Dean's Office,NHS3902,"[('Richard Garner', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NHS3902', 'MODULE')]",
NUSPF13220,Rachel Young,XXXXX813A,1993-03-10T00:00:00Z,2012-06-07T00:00:00Z,BIZ Dean's Office,BMK5206A,"[('Rachel Young', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMK5206A', 'MODULE')]",
NUSPF13221,Christopher Lindsey,XXXXX755A,1993-02-13T00:00:00Z,2008-02-18T00:00:00Z,Chemistry,CM4288,"[('Christopher Lindsey', 'STAFF')]","[('Chemistry', 'DEPARTMENT')]","[('CM4288', 'MODULE')]",
NUSPF13222,Angela Mejia,XXXXX738A,1975-12-24T00:00:00Z,2010-06-01T00:00:00Z,BIZ Dean's Office,BMH5101,"[('Angela Mejia', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMH5101', 'MODULE')]",
NUSPF13223,Stacy Nelson,XXXXX221A,1982-04-24T00:00:00Z,2007-09-23T00:00:00Z,Economics,EC5104R,"[('Stacy Nelson', 'STAFF')]","[('Economics', 'DEPARTMENT')]","[('EC5104R', 'MODULE')]",
NUSPF13224,Tiffany Ross,XXXXX591A,1991-02-10T00:00:00Z,2005-01-26T00:00:00Z,Chemical and Biomolecular Engineering,SH5106,"[('Tiffany Ross', 'STAFF')]","[('Chemical and Biomolecular Engineering', 'DEPARTMENT')]","[('SH5106', 'MODULE')]",
NUSPF13225,Oscar Webb,XXXXX428A,1985-09-18T00:00:00Z,2004-06-20T00:00:00Z,SCALE Dean's Office,TIC2301,"[('Oscar Webb', 'STAFF')]","[(""SCALE Dean's Office"", 'DEPARTMENT')]","[('TIC2301', 'MODULE')]",
NUSPF13226,Cheryl Ritter,XXXXX903A,1975-11-05T00:00:00Z,2005-04-22T00:00:00Z,Chemical and Biomolecular Engineering,SH5409,"[('Cheryl Ritter', 'STAFF')]","[('Chemical and Biomolecular Engineering', 'DEPARTMENT')]","[('SH5409', 'MODULE')]",
NUSPF13227,Michael Miles,XXXXX351A,1987-08-29T00:00:00Z,2000-10-21T00:00:00Z,NUS-ISS,ISY5002G,"[('Michael Miles', 'STAFF')]","[('NUS-ISS', 'DEPARTMENT')]","[('ISY5002G', 'MODULE')]",
NUSPF13228,Rebecca Hernandez,XXXXX163A,1975-10-08T00:00:00Z,2005-03-24T00:00:00Z,NUS College Dean's Office,NHS2051,"[('Rebecca Hernandez', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NHS2051', 'MODULE')]",
NUSPF13229,David Benton,XXXXX866A,1979-01-28T00:00:00Z,2011-10-17T00:00:00Z,FoL Dean's Office,LL5305,"[('David Benton', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LL5305', 'MODULE')]",
NUSPF13230,Janet Ross,XXXXX513A,1982-11-02T00:00:00Z,2006-06-11T00:00:00Z,FoL Dean's Office,LL4018V,"[('Janet Ross', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LL4018V', 'MODULE')]",
NUSPF13231,David Cruz,XXXXX192A,1985-08-06T00:00:00Z,2010-10-06T00:00:00Z,Office of the Provost,GEN2061X,"[('David Cruz', 'STAFF')]","[('Office of the Provost', 'DEPARTMENT')]","[('GEN2061X', 'MODULE')]",
NUSPF13232,Gregory Norman,XXXXX301A,1973-08-14T00:00:00Z,2001-09-10T00:00:00Z,Centre for Language Studies,LAT4201,"[('Gregory Norman', 'STAFF')]","[('Centre for Language Studies', 'DEPARTMENT')]","[('LAT4201', 'MODULE')]",
NUSPF13233,Patrick Holder,XXXXX309A,1989-08-23T00:00:00Z,2012-11-11T00:00:00Z,Geography,GE4239HM,"[('Patrick Holder', 'STAFF')]","[('Geography', 'DEPARTMENT')]","[('GE4239HM', 'MODULE')]",
NUSPF13234,Joanne Thompson,XXXXX289A,1969-10-25T00:00:00Z,2007-09-27T00:00:00Z,NUS-ISS,DL5102,"[('Joanne Thompson', 'STAFF')]","[('NUS-ISS', 'DEPARTMENT')]","[('DL5102', 'MODULE')]",
NUSPF13235,Arthur Jones,XXXXX272A,1990-08-26T00:00:00Z,2002-12-28T00:00:00Z,Biochemistry,LSM4225,"[('Arthur Jones', 'STAFF')]","[('Biochemistry', 'DEPARTMENT')]","[('LSM4225', 'MODULE')]",
NUSPF13236,Mark Mitchell,XXXXX406A,1984-12-22T00:00:00Z,2012-11-19T00:00:00Z,Electrical and Computer Engineering,EE5002,"[('Mark Mitchell', 'STAFF')]","[('Electrical and Computer Engineering', 'DEPARTMENT')]","[('EE5002', 'MODULE')]",
NUSPF13237,Shannon Henderson,XXXXX178A,1982-05-11T00:00:00Z,2003-01-12T00:00:00Z,Division of Graduate Medical Studies,VM5106,"[('Shannon Henderson', 'STAFF')]","[('Division of Graduate Medical Studies', 'DEPARTMENT')]","[('VM5106', 'MODULE')]",
NUSPF13238,Gary Green,XXXXX405A,1986-12-22T00:00:00Z,2000-08-24T00:00:00Z,History,HY3223,"[('Gary Green', 'STAFF')]","[('History', 'DEPARTMENT')]","[('HY3223', 'MODULE')]",
NUSPF13239,Melissa Stephens,XXXXX644A,1986-06-11T00:00:00Z,2000-06-21T00:00:00Z,Chinese Studies,CHC5337,"[('Melissa Stephens', 'STAFF')]","[('Chinese Studies', 'DEPARTMENT')]","[('CHC5337', 'MODULE')]",
NUSPF13240,Brian Taylor,XXXXX992A,1992-10-22T00:00:00Z,2002-01-22T00:00:00Z,Built Environment,PM5117,"[('Brian Taylor', 'STAFF')]","[('Built Environment', 'DEPARTMENT')]","[('PM5117', 'MODULE')]",
NUSPF13241,Lisa Wilson,XXXXX366A,1993-04-29T00:00:00Z,2006-12-21T00:00:00Z,Architecture,LA4701,"[('Lisa Wilson', 'STAFF')]","[('Architecture', 'DEPARTMENT')]","[('LA4701', 'MODULE')]",
NUSPF13242,Kathleen Johnson,XXXXX257A,1985-05-01T00:00:00Z,2009-11-07T00:00:00Z,Economics,EC4333,"[('Kathleen Johnson', 'STAFF')]","[('Economics', 'DEPARTMENT')]","[('EC4333', 'MODULE')]",
NUSPF13243,Kyle Ramos MD,XXXXX946A,1977-06-21T00:00:00Z,2008-03-01T00:00:00Z,Biomedical Engineering,BN5202,"[('Kyle Ramos MD', 'STAFF')]","[('Biomedical Engineering', 'DEPARTMENT')]","[('BN5202', 'MODULE')]",
NUSPF13244,Alex Randall,XXXXX509A,1970-09-03T00:00:00Z,2010-07-04T00:00:00Z,Analytics and Operations,DBA4812,"[('Alex Randall', 'STAFF')]","[('Analytics and Operations', 'DEPARTMENT')]","[('DBA4812', 'MODULE')]",
NUSPF13245,David Morales,XXXXX637A,1978-09-12T00:00:00Z,2003-05-12T00:00:00Z,NUS Medicine Dean's Office,ABM5105,"[('David Morales', 'STAFF')]","[(""NUS Medicine Dean's Office"", 'DEPARTMENT')]","[('ABM5105', 'MODULE')]",
NUSPF13246,Alexander Davis,XXXXX627A,1983-03-16T00:00:00Z,2008-11-29T00:00:00Z,History,HY3551,"[('Alexander Davis', 'STAFF')]","[('History', 'DEPARTMENT')]","[('HY3551', 'MODULE')]",
NUSPF13247,Mrs. Gloria Walker,XXXXX736A,1986-09-02T00:00:00Z,2007-10-04T00:00:00Z,English,EN5238R,"[('Mrs. Gloria Walker', 'STAFF')]","[('English', 'DEPARTMENT')]","[('EN5238R', 'MODULE')]",
NUSPF13248,Melanie Green,XXXXX541A,1989-08-02T00:00:00Z,2004-02-13T00:00:00Z,CDE Dean's Office,EG3611,"[('Melanie Green', 'STAFF')]","[(""CDE Dean's Office"", 'DEPARTMENT')]","[('EG3611', 'MODULE')]",
NUSPF13249,Robert Anderson,XXXXX270A,1978-09-29T00:00:00Z,2000-10-11T00:00:00Z,English,GEC1017,"[('Robert Anderson', 'STAFF')]","[('English', 'DEPARTMENT')]","[('GEC1017', 'MODULE')]",
NUSPF13250,Lori Jenkins,XXXXX960A,1987-08-24T00:00:00Z,2006-03-08T00:00:00Z,NUS Enterprise Academy,TR3203T,"[('Lori Jenkins', 'STAFF')]","[('NUS Enterprise Academy', 'DEPARTMENT')]","[('TR3203T', 'MODULE')]",
NUSPF13251,William Osborn,XXXXX473A,1994-06-22T00:00:00Z,2009-09-02T00:00:00Z,Chinese Studies,CH2293,"[('William Osborn', 'STAFF')]","[('Chinese Studies', 'DEPARTMENT')]","[('CH2293', 'MODULE')]",
NUSPF13252,Patrick Johnston,XXXXX458A,1974-06-09T00:00:00Z,2007-04-09T00:00:00Z,FoL Dean's Office,LL4056BV,"[('Patrick Johnston', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LL4056BV', 'MODULE')]",
NUSPF13253,Kristin Hunt,XXXXX874A,1983-05-01T00:00:00Z,1999-07-30T00:00:00Z,BIZ Dean's Office,BMA5801,"[('Kristin Hunt', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMA5801', 'MODULE')]",
NUSPF13254,Terri Alexander,XXXXX403A,1976-07-04T00:00:00Z,2012-01-22T00:00:00Z,Economics,EC3385,"[('Terri Alexander', 'STAFF')]","[('Economics', 'DEPARTMENT')]","[('EC3385', 'MODULE')]",
NUSPF13255,Patricia Henry,XXXXX788A,1990-12-02T00:00:00Z,2002-11-23T00:00:00Z,Mathematics,QF3101,"[('Patricia Henry', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('QF3101', 'MODULE')]",
NUSPF13256,Jaclyn Cole,XXXXX477A,1981-02-24T00:00:00Z,2000-07-26T00:00:00Z,Architecture,DEP5103,"[('Jaclyn Cole', 'STAFF')]","[('Architecture', 'DEPARTMENT')]","[('DEP5103', 'MODULE')]",
NUSPF13257,Brandon Russo,XXXXX707A,1989-10-28T00:00:00Z,2007-07-09T00:00:00Z,Physics,PC3289,"[('Brandon Russo', 'STAFF')]","[('Physics', 'DEPARTMENT')]","[('PC3289', 'MODULE')]",
NUSPF13258,Jessica Lang,XXXXX829A,1969-10-17T00:00:00Z,2000-03-14T00:00:00Z,Mechanical Engineering,ME6504,"[('Jessica Lang', 'STAFF')]","[('Mechanical Engineering', 'DEPARTMENT')]","[('ME6504', 'MODULE')]",
NUSPF13259,Frank Anthony,XXXXX866A,1979-09-09T00:00:00Z,2007-01-31T00:00:00Z,YSTCM Dean's Office,MUT1102,"[('Frank Anthony', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUT1102', 'MODULE')]",
NUSPF13260,Yvonne Lin,XXXXX605A,1975-08-09T00:00:00Z,2010-11-02T00:00:00Z,Center for Engl Lang Comms,UTW1001P,"[('Yvonne Lin', 'STAFF')]","[('Center for Engl Lang Comms', 'DEPARTMENT')]","[('UTW1001P', 'MODULE')]",
NUSPF13261,Jennifer Gutierrez,XXXXX388A,1969-08-30T00:00:00Z,2007-01-30T00:00:00Z,Marketing,MKT3711,"[('Jennifer Gutierrez', 'STAFF')]","[('Marketing', 'DEPARTMENT')]","[('MKT3711', 'MODULE')]",
NUSPF13262,Tyler Robertson,XXXXX709A,1971-01-14T00:00:00Z,2005-05-09T00:00:00Z,Physics,PC2421,"[('Tyler Robertson', 'STAFF')]","[('Physics', 'DEPARTMENT')]","[('PC2421', 'MODULE')]",
NUSPF13263,Matthew Osborne,XXXXX567A,1984-05-18T00:00:00Z,2002-02-05T00:00:00Z,Yale-NUS College,YSS3231,"[('Matthew Osborne', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YSS3231', 'MODULE')]",
NUSPF13264,Mark Russo,XXXXX835A,1977-08-23T00:00:00Z,2010-11-17T00:00:00Z,Physics,HSI2011,"[('Mark Russo', 'STAFF')]","[('Physics', 'DEPARTMENT')]","[('HSI2011', 'MODULE')]",
NUSPF13265,John Sanders,XXXXX312A,1993-04-21T00:00:00Z,2001-05-18T00:00:00Z,YSTCM Dean's Office,MUA4176,"[('John Sanders', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA4176', 'MODULE')]",
NUSPF13266,Jason Murray,XXXXX628A,1990-08-12T00:00:00Z,1999-08-25T00:00:00Z,SCALE Dean's Office,TEE4211,"[('Jason Murray', 'STAFF')]","[(""SCALE Dean's Office"", 'DEPARTMENT')]","[('TEE4211', 'MODULE')]",
NUSPF13267,Nathaniel Scott,XXXXX870A,1970-06-08T00:00:00Z,2010-05-20T00:00:00Z,Physics,PC4246,"[('Nathaniel Scott', 'STAFF')]","[('Physics', 'DEPARTMENT')]","[('PC4246', 'MODULE')]",
NUSPF13268,Sharon Howard,XXXXX646A,1978-01-04T00:00:00Z,2011-10-26T00:00:00Z,FoL Dean's Office,LL5380S,"[('Sharon Howard', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LL5380S', 'MODULE')]",
NUSPF13269,Alyssa Palmer,XXXXX206A,1980-07-28T00:00:00Z,2006-09-23T00:00:00Z,FoL Dean's Office,LL5004V,"[('Alyssa Palmer', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LL5004V', 'MODULE')]",
NUSPF13270,Maria Jones,XXXXX865A,1984-01-10T00:00:00Z,2012-10-26T00:00:00Z,Chinese Studies,CH3293,"[('Maria Jones', 'STAFF')]","[('Chinese Studies', 'DEPARTMENT')]","[('CH3293', 'MODULE')]",
NUSPF13271,William Perry,XXXXX969A,1971-11-26T00:00:00Z,2011-03-12T00:00:00Z,Chemical and Biomolecular Engineering,CN5193,"[('William Perry', 'STAFF')]","[('Chemical and Biomolecular Engineering', 'DEPARTMENT')]","[('CN5193', 'MODULE')]",
NUSPF13272,Andrew Reid,XXXXX670A,1973-03-17T00:00:00Z,2010-03-28T00:00:00Z,Philosophy,PH4201,"[('Andrew Reid', 'STAFF')]","[('Philosophy', 'DEPARTMENT')]","[('PH4201', 'MODULE')]",
NUSPF13273,Michael Hall,XXXXX786A,1980-09-09T00:00:00Z,2001-05-06T00:00:00Z,Psychology,PLS8004,"[('Michael Hall', 'STAFF')]","[('Psychology', 'DEPARTMENT')]","[('PLS8004', 'MODULE')]",
NUSPF13274,Cindy Clark,XXXXX282A,1977-11-21T00:00:00Z,2014-05-22T00:00:00Z,LKYSPP Dean's Office,PP5234,"[('Cindy Clark', 'STAFF')]","[(""LKYSPP Dean's Office"", 'DEPARTMENT')]","[('PP5234', 'MODULE')]",
NUSPF13275,Veronica Baker,XXXXX617A,1985-03-24T00:00:00Z,2007-09-23T00:00:00Z,Yale-NUS College,YIR3313G,"[('Veronica Baker', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YIR3313G', 'MODULE')]",
NUSPF13276,Lindsay Jackson,XXXXX209A,1978-09-21T00:00:00Z,2000-02-27T00:00:00Z,YSTCM Dean's Office,MUA3243,"[('Lindsay Jackson', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA3243', 'MODULE')]",
NUSPF13277,Kimberly Beard,XXXXX682A,1980-11-29T00:00:00Z,2009-12-21T00:00:00Z,BIZ Dean's Office,BMK5100,"[('Kimberly Beard', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMK5100', 'MODULE')]",
NUSPF13278,Jamie Fernandez,XXXXX724A,1973-02-12T00:00:00Z,2006-04-26T00:00:00Z,BIZ Dean's Office,BMG5301,"[('Jamie Fernandez', 'STAFF')]","[(""BIZ Dean's Office"", 'DEPARTMENT')]","[('BMG5301', 'MODULE')]",
NUSPF13279,Katrina Green,XXXXX668A,1982-10-26T00:00:00Z,2003-10-06T00:00:00Z,Electrical and Computer Engineering,CEG5002,"[('Katrina Green', 'STAFF')]","[('Electrical and Computer Engineering', 'DEPARTMENT')]","[('CEG5002', 'MODULE')]",
NUSPF13280,Michael Brown,XXXXX465A,1986-10-12T00:00:00Z,2009-06-24T00:00:00Z,FASS DO/Office of Programmes,HS1401A,"[('Michael Brown', 'STAFF')]","[('FASS DO/Office of Programmes', 'DEPARTMENT')]","[('HS1401A', 'MODULE')]",
NUSPF13281,Michelle Williams,XXXXX653A,1993-04-17T00:00:00Z,2010-11-01T00:00:00Z,YSTCM Dean's Office,MUA2189,"[('Michelle Williams', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('MUA2189', 'MODULE')]",
NUSPF13282,Zachary Davis,XXXXX943A,1987-11-29T00:00:00Z,2009-12-17T00:00:00Z,History,AH3205,"[('Zachary Davis', 'STAFF')]","[('History', 'DEPARTMENT')]","[('AH3205', 'MODULE')]",
NUSPF13283,Amanda Berg,XXXXX614A,1986-04-02T00:00:00Z,2010-10-22T00:00:00Z,Chemistry,CM4269,"[('Amanda Berg', 'STAFF')]","[('Chemistry', 'DEPARTMENT')]","[('CM4269', 'MODULE')]",
NUSPF13284,Damon Wood,XXXXX597A,1981-10-11T00:00:00Z,2001-03-16T00:00:00Z,Centre for Future-ready Grads,CFG1002,"[('Damon Wood', 'STAFF')]","[('Centre for Future-ready Grads', 'DEPARTMENT')]","[('CFG1002', 'MODULE')]",
NUSPF13285,Colleen Vaughn,XXXXX844A,1992-03-16T00:00:00Z,2005-06-19T00:00:00Z,Biochemistry,PHM5013,"[('Colleen Vaughn', 'STAFF')]","[('Biochemistry', 'DEPARTMENT')]","[('PHM5013', 'MODULE')]",
NUSPF13286,Meredith Moore,XXXXX248A,1979-09-27T00:00:00Z,1999-12-12T00:00:00Z,Economics,EC6880,"[('Meredith Moore', 'STAFF')]","[('Economics', 'DEPARTMENT')]","[('EC6880', 'MODULE')]",
NUSPF13287,David Carter,XXXXX678A,1982-10-27T00:00:00Z,2010-08-24T00:00:00Z,YSTCM Dean's Office,GEC1014,"[('David Carter', 'STAFF')]","[(""YSTCM Dean's Office"", 'DEPARTMENT')]","[('GEC1014', 'MODULE')]",
NUSPF13288,Michael Hardy,XXXXX611A,1976-04-22T00:00:00Z,2013-03-09T00:00:00Z,NUS Medicine Dean's Office,BIH5103,"[('Michael Hardy', 'STAFF')]","[(""NUS Medicine Dean's Office"", 'DEPARTMENT')]","[('BIH5103', 'MODULE')]",
NUSPF13289,Stephanie Escobar,XXXXX773A,1983-07-30T00:00:00Z,2012-06-26T00:00:00Z,Industrial Systems Engineering and Management,IE5602,"[('Stephanie Escobar', 'STAFF')]","[('Industrial Systems Engineering and Management', 'DEPARTMENT')]","[('IE5602', 'MODULE')]",
NUSPF13290,Lauren Sherman,XXXXX845A,1990-10-28T00:00:00Z,2007-03-14T00:00:00Z,Risk Management Institute,FE5209,"[('Lauren Sherman', 'STAFF')]","[('Risk Management Institute', 'DEPARTMENT')]","[('FE5209', 'MODULE')]",
NUSPF13291,Michele Young,XXXXX486A,1987-12-25T00:00:00Z,2003-07-19T00:00:00Z,Philosophy,PH5423,"[('Michele Young', 'STAFF')]","[('Philosophy', 'DEPARTMENT')]","[('PH5423', 'MODULE')]",
NUSPF13292,Sandra Park MD,XXXXX463A,1984-09-10T00:00:00Z,2010-05-08T00:00:00Z,Electrical and Computer Engineering,EE4115,"[('Sandra Park MD', 'STAFF')]","[('Electrical and Computer Engineering', 'DEPARTMENT')]","[('EE4115', 'MODULE')]",
NUSPF13293,Mr. Alan Navarro,XXXXX630A,1975-10-07T00:00:00Z,2004-02-10T00:00:00Z,NUS College Dean's Office,NST2050,"[('Mr. Alan Navarro', 'STAFF')]","[(""NUS College Dean's Office"", 'DEPARTMENT')]","[('NST2050', 'MODULE')]",
NUSPF13294,Kim Reynolds,XXXXX484A,1977-03-04T00:00:00Z,2010-02-21T00:00:00Z,Geography,GE4219,"[('Kim Reynolds', 'STAFF')]","[('Geography', 'DEPARTMENT')]","[('GE4219', 'MODULE')]",
NUSPF13295,Justin Owens,XXXXX924A,1985-06-16T00:00:00Z,2011-04-06T00:00:00Z,Office of the Provost,DMX1302,"[('Justin Owens', 'STAFF')]","[('Office of the Provost', 'DEPARTMENT')]","[('DMX1302', 'MODULE')]",
NUSPF13296,Catherine Bennett,XXXXX269A,1989-11-15T00:00:00Z,2014-04-26T00:00:00Z,Mathematics,QF5209,"[('Catherine Bennett', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('QF5209', 'MODULE')]",
NUSPF13297,Janet Valencia,XXXXX939A,1991-06-05T00:00:00Z,2005-01-04T00:00:00Z,Psychology,PL4226,"[('Janet Valencia', 'STAFF')]","[('Psychology', 'DEPARTMENT')]","[('PL4226', 'MODULE')]",
NUSPF13298,Jennifer Lowery,XXXXX345A,1977-04-20T00:00:00Z,2011-01-04T00:00:00Z,Management and Organisation,MNO3702,"[('Jennifer Lowery', 'STAFF')]","[('Management and Organisation', 'DEPARTMENT')]","[('MNO3702', 'MODULE')]",
NUSPF13299,Kathy Hebert,XXXXX958A,1984-02-20T00:00:00Z,2006-02-02T00:00:00Z,Yale-NUS College,YSS4297,"[('Kathy Hebert', 'STAFF')]","[('Yale-NUS College', 'DEPARTMENT')]","[('YSS4297', 'MODULE')]",
NUSPF13300,Catherine Yu,XXXXX845A,1983-09-04T00:00:00Z,2001-01-13T00:00:00Z,Industrial Design,DTK1234A,"[('Catherine Yu', 'STAFF')]","[('Industrial Design', 'DEPARTMENT')]","[('DTK1234A', 'MODULE')]",
NUSPF13301,Jon Archer,XXXXX459A,1979-03-21T00:00:00Z,2013-08-26T00:00:00Z,FoL Dean's Office,LC5089,"[('Jon Archer', 'STAFF')]","[(""FoL Dean's Office"", 'DEPARTMENT')]","[('LC5089', 'MODULE')]",
NUSPF13302,Sean Garcia,XXXXX468A,1980-06-28T00:00:00Z,2003-01-27T00:00:00Z,Real Estate,RE3803,"[('Sean Garcia', 'STAFF')]","[('Real Estate', 'DEPARTMENT')]","[('RE3803', 'MODULE')]",
NUSPF13303,Alvin Anderson,XXXXX627A,1977-11-01T00:00:00Z,2012-03-25T00:00:00Z,History,AH2101,"[('Alvin Anderson', 'STAFF')]","[('History', 'DEPARTMENT')]","[('AH2101', 'MODULE')]",
NUSPF13304,Taylor Williams,XXXXX166A,1989-02-22T00:00:00Z,2013-10-25T00:00:00Z,Alice Lee Center for Nursing Studies,NUR5712,"[('Taylor Williams', 'STAFF')]","[('Alice Lee Center for Nursing Studies', 'DEPARTMENT')]","[('NUR5712', 'MODULE')]",
NUSPF13305,Cassandra Gross,XXXXX346A,1988-03-07T00:00:00Z,2003-10-18T00:00:00Z,Southeast Asian Studies,SEA5214,"[('Cassandra Gross', 'STAFF')]","[('Southeast Asian Studies', 'DEPARTMENT')]","[('SEA5214', 'MODULE')]",
NUSPF13306,Robert Davenport,XXXXX478A,1983-09-10T00:00:00Z,2002-04-30T00:00:00Z,Mathematics,DSE4101,"[('Robert Davenport', 'STAFF')]","[('Mathematics', 'DEPARTMENT')]","[('DSE4101', 'MODULE')]",
NUSPF13307,Mr. Justin Buckley,XXXXX390A,1983-12-01T00:00:00Z,2004-01-03T00:00:00Z,Chemical and Biomolecular Engineering,SH5402,"[('Mr. Justin Buckley', 'STAFF')]","[('Chemical and Biomolecular Engineering', 'DEPARTMENT')]","[('SH5402', 'MODULE')]",
NUSPF13308,Emily Lee,XXXXX318A,1988-02-18T00:00:00Z,2003-11-01T00:00:00Z,Chemical and Biomolecular Engineering,CN4227R,"[('Emily Lee', 'STAFF')]","[('Chemical and Biomolecular Engineering', 'DEPARTMENT')]","[('CN4227R', 'MODULE')]",
