Subject,Predicate,Object,Predicate2,Object2
Daniel Tran,takes_module,EG2401A,and_scored,B
Daniel Tran,takes_module,CDE3505,and_scored,C+
Daniel Tran,takes_module,MLE1001B,and_scored,A
Daniel Tran,takes_module,AR3223,and_scored,A-
Daniel Tran,takes_module,ID3128,and_scored,C
Daniel Tran,takes_module,ID2122,and_scored,B-
Daniel Tran,takes_module,EG3611A,and_scored,A-
Daniel Tran,takes_module,ID2118,and_scored,A
Daniel Tran,takes_module,EG3611,and_scored,A+
Daniel Tran,takes_module,BN2403,and_scored,B+
Daniel Tran,takes_module,ID1223,and_scored,D
Daniel Tran,takes_module,CDE2301,and_scored,A
Daniel Tran,takes_module,ME3000,and_scored,B+
Daniel Tran,takes_module,IE2110,and_scored,C+
Daniel Tran,takes_module,BN2102,and_scored,B-
Daniel Tran,takes_module,PF2102,and_scored,B-
Daniel Tran,takes_module,DTK1234A,and_scored,D
Daniel Tran,takes_module,CN1101A,and_scored,A+
Daniel Tran,takes_module,IPM2102,and_scored,A-
Daniel Tran,takes_module,GEC1040,and_scored,C+
Caleb Ford,takes_module,NM3217,and_scored,B-
Caleb Ford,takes_module,EL3551,and_scored,B
Caleb Ford,takes_module,GE2102,and_scored,B-
Caleb Ford,takes_module,CH3248,and_scored,C
Caleb Ford,takes_module,GESS1013,and_scored,C+
Caleb Ford,takes_module,UTOA2001PL,and_scored,A-
Caleb Ford,takes_module,GEC1032,and_scored,C
Caleb Ford,takes_module,JS2213,and_scored,B
Caleb Ford,takes_module,CH2121,and_scored,F
Caleb Ford,takes_module,LAL1201,and_scored,A-
Caleb Ford,takes_module,GE3250,and_scored,C+
Caleb Ford,takes_module,JS3223,and_scored,C+
Caleb Ford,takes_module,SE3211,and_scored,F
Caleb Ford,takes_module,GESS1021,and_scored,B
Caleb Ford,takes_module,GEC1007,and_scored,B+
Caleb Ford,takes_module,UTOA2002PL,and_scored,A+
Caleb Ford,takes_module,GEH1014,and_scored,F
Caleb Ford,takes_module,NM2223,and_scored,A-
Caleb Ford,takes_module,LAS1201,and_scored,B+
Caleb Ford,takes_module,PS2249,and_scored,A
Caleb Ford,takes_module,HY3257,and_scored,B
Caleb Ford,takes_module,GEC1003,and_scored,B
Caleb Ford,takes_module,AN3551,and_scored,B+
Caleb Ford,takes_module,MS3213,and_scored,C+
Kimberly Cunningham,takes_module,GEX1022,and_scored,A+
Kimberly Cunningham,takes_module,GET1040,and_scored,A+
Kimberly Cunningham,takes_module,MUA1240,and_scored,A+
Kimberly Cunningham,takes_module,MUA1115,and_scored,F
Kimberly Cunningham,takes_module,MUT1102,and_scored,B+
Kimberly Cunningham,takes_module,MUA1159,and_scored,B+
Kimberly Cunningham,takes_module,CFA1101A,and_scored,D
Kimberly Cunningham,takes_module,GEC1035,and_scored,F
Susan Phillips,takes_module,CS1231R,and_scored,A-
Susan Phillips,takes_module,CP3106,and_scored,F
Susan Phillips,takes_module,CP1008,and_scored,A
Susan Phillips,takes_module,CP3111,and_scored,B
Susan Phillips,takes_module,CP3108A,and_scored,B+
Susan Phillips,takes_module,CS1010A,and_scored,B+
Susan Phillips,takes_module,IS2218,and_scored,C
Susan Phillips,takes_module,CS3237,and_scored,D
Susan Phillips,takes_module,CP2106,and_scored,C
Susan Phillips,takes_module,CS2040,and_scored,C+
Susan Phillips,takes_module,CS2113,and_scored,A+
Susan Phillips,takes_module,CS3213,and_scored,A
Susan Phillips,takes_module,CS2107,and_scored,C
Susan Phillips,takes_module,CP3108B,and_scored,C+
Susan Phillips,takes_module,CS2105,and_scored,F
Susan Phillips,takes_module,IS1128,and_scored,D
Susan Phillips,takes_module,CS2104,and_scored,A+
Susan Phillips,takes_module,BT3102,and_scored,B
Susan Phillips,takes_module,DMC1401CS,and_scored,F
Susan Phillips,takes_module,CS2030,and_scored,B
Susan Phillips,takes_module,CS3240,and_scored,A+
Susan Phillips,takes_module,IT2002,and_scored,D
Susan Phillips,takes_module,CP3209,and_scored,B
Susan Phillips,takes_module,CP3208,and_scored,D
Jennifer Wright,takes_module,NUR2203C,and_scored,C
Jennifer Wright,takes_module,NUR3500,and_scored,A
Jennifer Wright,takes_module,MD3140E,and_scored,B+
Jennifer Wright,takes_module,MIH1102,and_scored,B+
Jennifer Wright,takes_module,NUR3501,and_scored,B
Jennifer Wright,takes_module,NUR3505,and_scored,B
Jennifer Wright,takes_module,NUR3504,and_scored,C
Jennifer Wright,takes_module,MIH1101,and_scored,D
Jennifer Wright,takes_module,GET1022,and_scored,D
Jennifer Wright,takes_module,GEH1043,and_scored,A+
Jennifer Wright,takes_module,MIH3201,and_scored,B
Jennifer Wright,takes_module,NUR3105B,and_scored,F
Jennifer Wright,takes_module,NUR3506,and_scored,A-
Jennifer Wright,takes_module,NUR1107B,and_scored,B-
Jennifer Wright,takes_module,NUR4102B,and_scored,C
Jennifer Wright,takes_module,NUR4103B,and_scored,F
Jennifer Wright,takes_module,NUR1125,and_scored,D
Jennifer Wright,takes_module,NUR3503,and_scored,A-
Jennifer Wright,takes_module,NUR2124,and_scored,B
Jennifer Wright,takes_module,NUR3105C,and_scored,C
Jennifer Wright,takes_module,NUR3119,and_scored,B+
Jennifer Wright,takes_module,MIC2000A,and_scored,B-
Jennifer Wright,takes_module,HS2924,and_scored,D
Jennifer Wright,takes_module,NUR2502,and_scored,B
Jennifer Wright,takes_module,NUR3204C,and_scored,C
Jennifer Wright,takes_module,NUR2125,and_scored,B
Jennifer Wright,takes_module,NUR2204C,and_scored,A+
Jennifer Wright,takes_module,NUR1202C,and_scored,C+
Jennifer Wright,takes_module,MIH2201,and_scored,A-
Jennifer Wright,takes_module,NUR2503,and_scored,A-
Jennifer Wright,takes_module,MD1902,and_scored,B
Jennifer Wright,takes_module,MD1903,and_scored,A-
Jacob Ramos,takes_module,LC1001E,and_scored,C+
Jacob Ramos,takes_module,LC1001B,and_scored,B+
Jacob Ramos,takes_module,LC1002E,and_scored,B
Jacob Ramos,takes_module,LC2010G,and_scored,C+
Jacob Ramos,takes_module,LC1001C,and_scored,A+
Jacob Ramos,takes_module,LC1002B,and_scored,A
Jacob Ramos,takes_module,LC1002A,and_scored,B+
Jacob Ramos,takes_module,LC1004,and_scored,B+
Jacob Ramos,takes_module,LC1001H,and_scored,B
Jacob Ramos,takes_module,LC2006C,and_scored,A-
Jacob Ramos,takes_module,LC1001F,and_scored,A-
Jacob Ramos,takes_module,LC1002J,and_scored,D
Jacob Ramos,takes_module,LC1016,and_scored,D
Jacob Ramos,takes_module,LC1002G,and_scored,B
Jacob Ramos,takes_module,LC2010D,and_scored,C
Jacob Ramos,takes_module,LC1001G,and_scored,D
Jacob Ramos,takes_module,LC2008H,and_scored,A
Jacob Ramos,takes_module,LC1002F,and_scored,B-
Jacob Ramos,takes_module,LC2010B,and_scored,C
Jacob Ramos,takes_module,LC2010H,and_scored,A-
Jacob Ramos,takes_module,LC2006G,and_scored,F
Jacob Ramos,takes_module,LC1003,and_scored,A-
Jacob Ramos,takes_module,LC1001D,and_scored,C+
Jacob Ramos,takes_module,LC2008D,and_scored,F
William Thornton,takes_module,MIH1101,and_scored,A-
William Thornton,takes_module,GEH1043,and_scored,B
William Thornton,takes_module,ALS1010,and_scored,A
William Thornton,takes_module,MD3140E,and_scored,F
William Thornton,takes_module,MD3140T,and_scored,D
William Thornton,takes_module,MIH1102,and_scored,A
William Thornton,takes_module,NUR1125,and_scored,B-
William Thornton,takes_module,MD1902,and_scored,A+
William Thornton,takes_module,NUR3116B,and_scored,F
William Thornton,takes_module,MD1903,and_scored,C
William Thornton,takes_module,MIH2201,and_scored,B
William Thornton,takes_module,NUR3117A,and_scored,B-
William Thornton,takes_module,NUR1123,and_scored,F
William Thornton,takes_module,NUR2113,and_scored,C
William Thornton,takes_module,NUR3105B,and_scored,D
William Thornton,takes_module,NUR1202C,and_scored,A
William Thornton,takes_module,NUR3505,and_scored,F
William Thornton,takes_module,NUR2106B,and_scored,B+
William Thornton,takes_module,NUR3106B,and_scored,B
William Thornton,takes_module,NUR3504,and_scored,A+
William Thornton,takes_module,NUR3119,and_scored,A
William Thornton,takes_module,NUR2124,and_scored,B+
William Thornton,takes_module,NUR3204C,and_scored,F
William Thornton,takes_module,NUR3503,and_scored,B+
Michael Sawyer,takes_module,GEC1002,and_scored,B+
Michael Sawyer,takes_module,GET1023,and_scored,B-
Michael Sawyer,takes_module,GEC1018,and_scored,F
Michael Sawyer,takes_module,GES1008,and_scored,C+
Michael Sawyer,takes_module,GESS1003,and_scored,B
Michael Sawyer,takes_module,GE2103,and_scored,B
Michael Sawyer,takes_module,GESS1009,and_scored,B+
Michael Sawyer,takes_module,PS2249,and_scored,A+
Michael Sawyer,takes_module,GESS1027,and_scored,A-
Michael Sawyer,takes_module,SE2224,and_scored,D
Michael Sawyer,takes_module,PH2112,and_scored,B
Michael Sawyer,takes_module,HY2245,and_scored,D
Michael Sawyer,takes_module,GEC1004,and_scored,B
Michael Sawyer,takes_module,GEX1000,and_scored,A+
Michael Sawyer,takes_module,NM1101E,and_scored,D
Michael Sawyer,takes_module,LAR1201,and_scored,A+
Jason Mitchell,takes_module,EG1311,and_scored,D
Jason Mitchell,takes_module,IPM1102,and_scored,B-
Jason Mitchell,takes_module,ID1115,and_scored,A+
Jason Mitchell,takes_module,AR1328A,and_scored,B
Jason Mitchell,takes_module,EE1111A,and_scored,B+
Jason Mitchell,takes_module,AR1102,and_scored,B-
Jason Mitchell,takes_module,PF1103,and_scored,C
Jason Mitchell,takes_module,ID1119,and_scored,D
Amy Tanner,takes_module,IPM1103,and_scored,C+
Amy Tanner,takes_module,ID1223,and_scored,D
Amy Tanner,takes_module,ID1116,and_scored,A-
Amy Tanner,takes_module,DTK1234,and_scored,B-
Amy Tanner,takes_module,GES1019,and_scored,A
Amy Tanner,takes_module,CE1103,and_scored,D
Amy Tanner,takes_module,LAD1003,and_scored,C
Amy Tanner,takes_module,EG1311,and_scored,B+
Bethany Anderson,takes_module,CS1010R,and_scored,B+
Bethany Anderson,takes_module,DMC1401,and_scored,B-
Bethany Anderson,takes_module,CS1010,and_scored,D
Bethany Anderson,takes_module,IS1128,and_scored,A-
Bethany Anderson,takes_module,CS1231R,and_scored,B+
Bethany Anderson,takes_module,IS1108,and_scored,A+
Bethany Anderson,takes_module,BT1101,and_scored,C
Bethany Anderson,takes_module,DMC1401IS,and_scored,A
Edward Chapman,takes_module,GET1002,and_scored,A-
Edward Chapman,takes_module,GESS1010,and_scored,C
Edward Chapman,takes_module,GEH1015,and_scored,C
Edward Chapman,takes_module,SE3550,and_scored,F
Edward Chapman,takes_module,NM2101,and_scored,B-
Edward Chapman,takes_module,PL3551R,and_scored,A+
Edward Chapman,takes_module,GET1050,and_scored,F
Edward Chapman,takes_module,NHS3911SC,and_scored,B
Edward Chapman,takes_module,GEN2001,and_scored,D
Edward Chapman,takes_module,SW3217,and_scored,D
Edward Chapman,takes_module,MS2211,and_scored,F
Edward Chapman,takes_module,GET1041,and_scored,B+
Edward Chapman,takes_module,TS3103,and_scored,B+
Edward Chapman,takes_module,HS2907,and_scored,A
Edward Chapman,takes_module,HS2908,and_scored,C
Edward Chapman,takes_module,GES1041,and_scored,B
Edward Chapman,takes_module,GEH1008,and_scored,B
Edward Chapman,takes_module,CL2101,and_scored,D
Edward Chapman,takes_module,SW3551,and_scored,A-
Edward Chapman,takes_module,SC2228,and_scored,C
Edward Chapman,takes_module,GEH1077,and_scored,B
Edward Chapman,takes_module,SE2224,and_scored,C+
Edward Chapman,takes_module,NM2220,and_scored,C+
Edward Chapman,takes_module,PS2257,and_scored,A-
Kathryn Ponce,takes_module,FSC2101,and_scored,A
Kathryn Ponce,takes_module,ENV2102,and_scored,A
Kathryn Ponce,takes_module,HS1501,and_scored,B-
Kathryn Ponce,takes_module,MA2312U,and_scored,F
Kathryn Ponce,takes_module,ENV2103,and_scored,B+
Kathryn Ponce,takes_module,ENV1101,and_scored,B
Kathryn Ponce,takes_module,MA1301X,and_scored,B+
Kathryn Ponce,takes_module,MA1521,and_scored,B
Kathryn Ponce,takes_module,SP2273,and_scored,F
Kathryn Ponce,takes_module,PC2411,and_scored,A+
Kathryn Ponce,takes_module,SP1230,and_scored,A-
Kathryn Ponce,takes_module,ENV2301,and_scored,B-
Kathryn Ponce,takes_module,ST2334,and_scored,A-
Kathryn Ponce,takes_module,UTOS2201S,and_scored,B-
Kathryn Ponce,takes_module,MA1522,and_scored,C
Kathryn Ponce,takes_module,UTOS2001M,and_scored,A-
Jose Kaiser,takes_module,CS1010E,and_scored,A+
Jose Kaiser,takes_module,CS1010R,and_scored,C
Jose Kaiser,takes_module,IT1244,and_scored,A+
Jose Kaiser,takes_module,GEI1000,and_scored,C
Jose Kaiser,takes_module,BT1101,and_scored,B
Jose Kaiser,takes_module,IS1108,and_scored,B
Jose Kaiser,takes_module,CS1231R,and_scored,F
Jose Kaiser,takes_module,CP1008,and_scored,B+
Charles Frey,takes_module,MUH1101,and_scored,B-
Charles Frey,takes_module,MUA1223,and_scored,A-
Charles Frey,takes_module,MUA1188,and_scored,B+
Charles Frey,takes_module,CFA1101B,and_scored,A-
Charles Frey,takes_module,MUA1109,and_scored,A-
Charles Frey,takes_module,CFA1111B,and_scored,D
Charles Frey,takes_module,MUA1154,and_scored,F
Charles Frey,takes_module,CFA1111A,and_scored,B
Thomas Wilson,takes_module,MUA3255,and_scored,B+
Thomas Wilson,takes_module,MUA1161,and_scored,C+
Thomas Wilson,takes_module,MUA3188,and_scored,A-
Thomas Wilson,takes_module,MUA3271,and_scored,A+
Thomas Wilson,takes_module,MUT4201,and_scored,B
Thomas Wilson,takes_module,MUA2255,and_scored,A
Thomas Wilson,takes_module,MUA3181,and_scored,A
Thomas Wilson,takes_module,MUA3115,and_scored,B
Thomas Wilson,takes_module,GEX1027,and_scored,C
Thomas Wilson,takes_module,MUA3230,and_scored,A
Thomas Wilson,takes_module,MUA4153,and_scored,A-
Thomas Wilson,takes_module,GEC1014,and_scored,C
Thomas Wilson,takes_module,MUA1190,and_scored,F
Thomas Wilson,takes_module,MUA1154,and_scored,B+
Thomas Wilson,takes_module,GESS1015,and_scored,B
Thomas Wilson,takes_module,MUA3196,and_scored,D
Thomas Wilson,takes_module,MUL2107,and_scored,A-
Thomas Wilson,takes_module,MUA4172,and_scored,D
Thomas Wilson,takes_module,GET1019,and_scored,F
Thomas Wilson,takes_module,MUA1109,and_scored,B
Thomas Wilson,takes_module,MUA2153,and_scored,A
Thomas Wilson,takes_module,MUA1165,and_scored,D
Thomas Wilson,takes_module,MUA2230,and_scored,B
Thomas Wilson,takes_module,MUA4175,and_scored,B+
Thomas Wilson,takes_module,MUT3224,and_scored,B+
Thomas Wilson,takes_module,MUA1196,and_scored,C
Thomas Wilson,takes_module,GES1020,and_scored,D
Thomas Wilson,takes_module,CFA1101B,and_scored,A-
Thomas Wilson,takes_module,MUA3226,and_scored,C+
Thomas Wilson,takes_module,MUA1153,and_scored,C
Thomas Wilson,takes_module,MUA1162,and_scored,A
Thomas Wilson,takes_module,MUA1116,and_scored,B
Donald Jackson,takes_module,DMB1203DO,and_scored,B+
Donald Jackson,takes_module,DMB1204MNO,and_scored,C+
Donald Jackson,takes_module,BI3003B,and_scored,B+
Donald Jackson,takes_module,ACC4751,and_scored,B-
Donald Jackson,takes_module,DAO1704,and_scored,F
Donald Jackson,takes_module,RE3704,and_scored,B
Donald Jackson,takes_module,BSN4751,and_scored,B-
Donald Jackson,takes_module,MNO2706,and_scored,B+
Donald Jackson,takes_module,DMB1203FIN,and_scored,D
Donald Jackson,takes_module,BSN3751,and_scored,A+
Donald Jackson,takes_module,DMB1201DO,and_scored,A-
Donald Jackson,takes_module,DMB1204DAO,and_scored,B-
Donald Jackson,takes_module,MKT3714,and_scored,C
Donald Jackson,takes_module,BI3704R,and_scored,A+
Donald Jackson,takes_module,BPM1705,and_scored,C
Donald Jackson,takes_module,BSN3701,and_scored,B
Donald Jackson,takes_module,BI3712R,and_scored,B+
Donald Jackson,takes_module,BIS3001A,and_scored,A
Donald Jackson,takes_module,DMB1203ACC,and_scored,F
Donald Jackson,takes_module,DMB1202MKT,and_scored,A
Donald Jackson,takes_module,BI3003D,and_scored,A+
Donald Jackson,takes_module,BWS3806,and_scored,A+
Donald Jackson,takes_module,MKT1705X,and_scored,B-
Donald Jackson,takes_module,DMB1203BSP,and_scored,C
Donald Jackson,takes_module,DOS4752,and_scored,B
Donald Jackson,takes_module,BI3001A,and_scored,A-
Donald Jackson,takes_module,BSP1702X,and_scored,A-
Donald Jackson,takes_module,RE4701,and_scored,A
Donald Jackson,takes_module,ACC4752,and_scored,B
Donald Jackson,takes_module,BHD4001,and_scored,B
Donald Jackson,takes_module,RE4712,and_scored,B-
Donald Jackson,takes_module,DMB1204FIN,and_scored,A
Robert Watson,takes_module,MA3310,and_scored,D
Robert Watson,takes_module,UTOS2201R,and_scored,B
Robert Watson,takes_module,LSM4199,and_scored,A
Robert Watson,takes_module,PC3289N,and_scored,B+
Robert Watson,takes_module,UTOS2201C,and_scored,C+
Robert Watson,takes_module,MA4288O,and_scored,A
Robert Watson,takes_module,CM4199A,and_scored,C+
Robert Watson,takes_module,QF4313,and_scored,A
Robert Watson,takes_module,FST2313,and_scored,A
Robert Watson,takes_module,PC2239,and_scored,C
Robert Watson,takes_module,PR3313,and_scored,A-
Robert Watson,takes_module,UTOS2002S,and_scored,D
Robert Watson,takes_module,ENV2102,and_scored,B
Robert Watson,takes_module,GEX1007,and_scored,B
Robert Watson,takes_module,QF4199,and_scored,F
Robert Watson,takes_module,UTOS2201,and_scored,C+
Robert Watson,takes_module,UTOS2002F,and_scored,A+
Robert Watson,takes_module,UTOS2001F,and_scored,C
Robert Watson,takes_module,MA3311,and_scored,A+
Robert Watson,takes_module,QF3313,and_scored,C
Robert Watson,takes_module,QF4312,and_scored,A
Robert Watson,takes_module,ENV3202A,and_scored,B-
Robert Watson,takes_module,CM1417,and_scored,C+
Robert Watson,takes_module,PC4199,and_scored,A
Robert Watson,takes_module,PC3239,and_scored,C
Robert Watson,takes_module,SP2274,and_scored,A+
Robert Watson,takes_module,LSM4288E,and_scored,B
Robert Watson,takes_module,UTOS2002C,and_scored,D
Robert Watson,takes_module,COS1000,and_scored,B+
Robert Watson,takes_module,LSM3289R,and_scored,F
Robert Watson,takes_module,ENV1101,and_scored,F
Robert Watson,takes_module,GEH1050,and_scored,D
Thomas Reeves,takes_module,NUR2203C,and_scored,F
Thomas Reeves,takes_module,NUR3507,and_scored,B+
Thomas Reeves,takes_module,GET1022,and_scored,A-
Thomas Reeves,takes_module,NUR3505,and_scored,C+
Thomas Reeves,takes_module,NUR2441A,and_scored,B-
Thomas Reeves,takes_module,NUR3116C,and_scored,B
Thomas Reeves,takes_module,NUR3116B,and_scored,A+
Thomas Reeves,takes_module,NUR1125,and_scored,A
Thomas Reeves,takes_module,NUR2204C,and_scored,A
Thomas Reeves,takes_module,NUR3114,and_scored,B-
Thomas Reeves,takes_module,NUR2124,and_scored,A-
Thomas Reeves,takes_module,MIH1101,and_scored,A
Thomas Reeves,takes_module,NUR1114A,and_scored,B+
Thomas Reeves,takes_module,NUR2113,and_scored,F
Thomas Reeves,takes_module,NUR3105C,and_scored,A+
Thomas Reeves,takes_module,NUR2500,and_scored,C
Thomas Reeves,takes_module,NUR3105B,and_scored,C
Thomas Reeves,takes_module,NUR3119,and_scored,B+
Thomas Reeves,takes_module,MIH2202,and_scored,B
Thomas Reeves,takes_module,NUR3504,and_scored,A+
Thomas Reeves,takes_module,MIH2201,and_scored,F
Thomas Reeves,takes_module,NUR1113A,and_scored,A-
Thomas Reeves,takes_module,GEH1043,and_scored,C
Thomas Reeves,takes_module,NUR2106B,and_scored,A+
Stephanie Nash,takes_module,DTK1234,and_scored,B-
Stephanie Nash,takes_module,BN2204,and_scored,B+
Stephanie Nash,takes_module,EE1111A,and_scored,C+
Stephanie Nash,takes_module,EE3431C,and_scored,B+
Stephanie Nash,takes_module,CE3001,and_scored,A+
Stephanie Nash,takes_module,ID1116,and_scored,C+
Stephanie Nash,takes_module,CN2103,and_scored,C
Stephanie Nash,takes_module,AR1329,and_scored,C+
Stephanie Nash,takes_module,CE2407B,and_scored,A-
Stephanie Nash,takes_module,ESP2111,and_scored,B-
Stephanie Nash,takes_module,IPM3101,and_scored,C+
Stephanie Nash,takes_module,EG3611,and_scored,B+
Stephanie Nash,takes_module,ME3000,and_scored,B
Stephanie Nash,takes_module,ESP1111,and_scored,F
Stephanie Nash,takes_module,CN3104,and_scored,C
Stephanie Nash,takes_module,EG3612,and_scored,B
Stephanie Nash,takes_module,ID2118,and_scored,B
Stephanie Nash,takes_module,CN2105,and_scored,B+
Stephanie Nash,takes_module,CDE2503,and_scored,C+
Stephanie Nash,takes_module,ID3125,and_scored,D
Stephanie Nash,takes_module,MLE2103A,and_scored,B
Stephanie Nash,takes_module,PF3306,and_scored,C+
Stephanie Nash,takes_module,PF3502,and_scored,D
Stephanie Nash,takes_module,CDE2701A,and_scored,B
Daniel Horton,takes_module,LC1001D,and_scored,A+
Daniel Horton,takes_module,LC1001B,and_scored,B
Daniel Horton,takes_module,LC1002B,and_scored,F
Daniel Horton,takes_module,LC1002D,and_scored,D
Daniel Horton,takes_module,LC2008H,and_scored,F
